,id,retweet_count,favorite_count
1852,675153376133427200,2703,6402
1853,675149409102012420,1736,3809
1854,675147105808306176,249,961
1855,675146535592706048,325,1214
1856,675145476954566656,936,2172
1857,675135153782571009,510,1320
1858,675113801096802304,809,1983
1859,675111688094527488,261,984
1860,675109292475830276,1180,2846
1861,675047298674663426,340,1080
1862,675015141583413248,1243,2758
1863,675006312288268288,235,1005
1864,675003128568291329,489,1584
1865,674999807681908736,1137,2286
1866,674805413498527744,367,874
1867,674800520222154752,888,3064
1868,674793399141146624,1124,2547
1869,674790488185167872,258,1126
1870,674788554665512960,217,828
1871,674781762103414784,1248,2035
1872,674774481756377088,490,1141
1873,674767892831932416,817,1859
1874,674764817387900928,247,798
1875,674754018082705410,464,1381
1876,674752233200820224,481,1481
1877,674743008475090944,572,1429
1878,674742531037511680,53,497
1879,674739953134403584,406,1130
1880,674737130913071104,96,662
1881,674690135443775488,482,1166
1882,674670581682434048,673,1636
1883,674664755118911488,263,940
1884,674646392044941312,512,1456
1885,674644256330530816,277,1043
1886,674638615994089473,598,1711
1887,674632714662858753,598,1524
1888,674606911342424069,102,952
1889,674468880899788800,2118,6330
1890,674447403907457024,367,1084
1891,674436901579923456,406,1130
1892,674422304705744896,553,1455
1893,674416750885273600,145,691
1894,674410619106390016,481,1218
1895,674394782723014656,591,1520
1896,674372068062928900,322,856
1897,674330906434379776,76,571
1898,674318007229923329,529,1438
1899,674307341513269249,7172,11485
1900,674291837063053312,6059,14952
1901,674271431610523648,751,1589
1902,674269164442398721,232,915
1903,674265582246694913,876,1666
1904,674262580978937856,467,1324
1905,674255168825880576,572,1487
1906,674082852460433408,176,762
1907,674075285688614912,298,996
1908,674063288070742018,2269,6455
1909,674053186244734976,1335,3366
1910,674051556661161984,496,1464
1911,674045139690631169,655,1437
1912,674042553264685056,132,732
1913,674038233588723717,424,1116
1914,674036086168010753,218,855
1915,674024893172875264,1260,1801
1916,674019345211760640,309,1150
1917,674014384960745472,665,1581
1918,674008982932058114,365,1213
1919,673956914389192708,989,1970
1920,673919437611909120,377,1184
1921,673906403526995968,1660,3229
1922,673887867907739649,256,940
1923,673716320723169284,774,3119
1924,673715861853720576,2143,3582
1925,673711475735838725,303,1049
1926,673709992831262724,282,858
1927,673708611235921920,297,1091
1928,673707060090052608,403,1104
1929,673705679337693185,410,1270
1930,673700254269775872,589,1451
1931,673697980713705472,2005,3842
1932,673689733134946305,666,1752
1933,673688752737402881,505,1274
1934,673686845050527744,450,1451
1935,673680198160809984,479,1384
1936,673662677122719744,368,1268
1937,673656262056419329,248,724
1938,673636718965334016,368,1119
1939,673612854080196609,741,1608
1940,673583129559498752,373,1205
1941,673580926094458881,274,843
1942,673576835670777856,572,1397
1943,673363615379013632,311,1034
1944,673359818736984064,686,1467
1945,673355879178194945,591,1502
1946,673352124999274496,548,1669
1947,673350198937153538,218,753
1948,673345638550134785,1310,2544
1949,673343217010679808,278,981
1950,673342308415348736,599,1289
1951,673320132811366400,8127,13610
1952,673317986296586240,266,882
1953,673295268553605120,3241,7590
1954,673270968295534593,374,1071
1955,673240798075449344,750,1435
1956,673213039743795200,863,2275
1957,673148804208660480,644,1706
1958,672997845381865473,735,1984
1959,672995267319328768,306,967
1960,672988786805112832,299,993
1961,672984142909456390,554,1266
1962,672980819271634944,1027,1839
1963,672975131468300288,933,1698
1964,672970152493887488,365,956
1965,672968025906282496,557,1328
1966,672964561327235073,651,1430
1967,672902681409806336,516,1378
1968,672898206762672129,431,910
1969,672884426393653248,849,1560
1970,672877615439593473,376,1043
1971,672834301050937345,581,1323
1972,672828477930868736,504,1266
1973,672640509974827008,327,981
1974,672622327801233409,505,1311
1975,672614745925664768,598,1229
1976,672609152938721280,398,1122
1977,672604026190569472,405,1116
1978,672594978741354496,620,1339
1979,672591762242805761,342,956
1980,672591271085670400,187,732
1981,672538107540070400,373,1036
1982,672523490734551040,174,648
1983,672488522314567680,447,1123
1984,672482722825261057,613,1146
1985,672481316919734272,127,721
1986,672475084225949696,715,1443
1987,672466075045466113,551,1366
1988,672272411274932228,3461,6502
1989,672267570918129665,628,1516
1990,672264251789176834,344,1151
1991,672256522047614977,1584,2834
1992,672254177670729728,755,1437
1993,672248013293752320,623,1732
1994,672245253877968896,162,689
1995,672239279297454080,329,901
1996,672231046314901505,1038,1847
1997,672222792075620352,215,788
1998,672205392827572224,1175,2277
1999,672169685991993344,374,1028
2000,672160042234327040,365,879
2001,672139350159835138,725,1762
2002,672125275208069120,1162,2423
2003,672095186491711488,374,1009
2004,672082170312290304,374,946
2005,672068090318987265,525,1297
2006,671896809300709376,4241,8538
2007,671891728106971137,585,1344
2008,671882082306625538,1403,3494
2009,671879137494245376,694,1434
2010,671874878652489728,568,1253
2011,671866342182637568,508,1129
2012,671855973984772097,454,912
2013,671789708968640512,3551,7115
2014,671768281401958400,535,1198
2015,671763349865160704,945,1697
2016,671744970634719232,786,1359
2017,671743150407421952,236,746
2018,671735591348891648,768,1462
2019,671729906628341761,4428,8556
2020,671561002136281088,7358,12903
2021,671550332464455680,211,922
2022,671547767500775424,606,1361
2023,671544874165002241,1066,1993
2024,671542985629241344,574,1099
2025,671538301157904385,403,934
2026,671536543010570240,418,1186
2027,671533943490011136,590,1031
2028,671528761649688577,265,849
2029,671520732782923777,534,1411
2030,671518598289059840,296,959
2031,671511350426865664,738,1618
2032,671504605491109889,3605,7072
2033,671497587707535361,453,925
2034,671488513339211776,479,1018
2035,671486386088865792,208,581
2036,671485057807351808,235,763
2037,671390180817915904,745,1431
2038,671362598324076544,298,1118
2039,671357843010908160,150,401
2040,671355857343524864,116,485
2041,671347597085433856,437,964
2042,671186162933985280,216,738
2043,671182547775299584,351,1129
2044,671166507850801152,358,881
2045,671163268581498880,1129,1673
2046,671159727754231808,84,377
2047,671154572044468225,223,719
2048,671151324042559489,158,673
2049,671147085991960577,230,677
2050,671141549288370177,667,1170
2051,671138694582165504,412,929
2052,671134062904504320,199,754
2053,671122204919246848,2561,3509
2054,671115716440031232,790,1373
2055,671109016219725825,449,1154
2056,670995969505435648,298,1109
2057,670842764863651840,8880,24763
2058,670840546554966016,197,595
2059,670838202509447168,707,1121
2060,670833812859932673,128,451
2061,670832455012716544,224,739
2062,670826280409919488,4133,5588
2063,670823764196741120,197,784
2064,670822709593571328,99,618
2065,670815497391357952,1563,3200
2066,670811965569282048,275,1140
2067,670807719151067136,500,1167
2068,670804601705242624,977,1981
2069,670803562457407488,88,347
2070,670797304698376195,242,739
2071,670792680469889025,285,835
2072,670789397210615808,245,667
2073,670786190031921152,205,608
2074,670783437142401025,402,827
2075,670782429121134593,785,1577
2076,670780561024270336,293,791
2077,670778058496974848,74,329
2078,670764103623966721,429,1081
2079,670755717859713024,112,444
2080,670733412878163972,522,973
2081,670727704916926465,366,833
2082,670717338665226240,504,1218
2083,670704688707301377,376,775
2084,670691627984359425,248,595
2085,670679630144274432,288,751
2086,670676092097810432,44,251
2087,670668383499735048,5127,10774
2088,670474236058800128,774,1533
2089,670468609693655041,86,355
2090,670465786746662913,561,978
2091,670452855871037440,208,553
2092,670449342516494336,676,1201
2093,670444955656130560,2015,6774
2094,670442337873600512,202,647
2095,670435821946826752,525,1061
2096,670434127938719744,658,1410
2097,670433248821026816,114,330
2098,670428280563085312,637,1392
2099,670427002554466305,166,522
2100,670421925039075328,643,1311
2101,670420569653809152,321,629
2102,670417414769758208,322,570
2103,670411370698022913,915,2033
2104,670408998013820928,229,558
2105,670403879788544000,160,436
2106,670385711116361728,213,563
2107,670374371102445568,275,748
2108,670361874861563904,69,330
2109,670338931251150849,113,423
2110,670319130621435904,1242,3884
2111,670303360680108032,139,431
2112,670290420111441920,292,710
2113,670093938074779648,339,1030
2114,670086499208155136,257,703
2115,670079681849372674,1259,2229
2116,670073503555706880,804,1583
2117,670069087419133954,245,630
2118,670061506722140161,347,770
2119,670055038660800512,337,674
2120,670046952931721218,180,648
2121,670040295598354432,114,761
2122,670037189829525505,281,592
2123,670003130994700288,94,334
2124,669993076832759809,86,327
2125,669972011175813120,162,448
2126,669970042633789440,62,302
2127,669942763794931712,168,507
2128,669926384437997569,106,373
2129,669923323644657664,58,234
2130,669753178989142016,407,821
2131,669749430875258880,65,269
2132,669684865554620416,90,519
2133,669683899023405056,112,391
2134,669682095984410625,136,351
2135,669680153564442624,295,670
2136,669661792646373376,447,806
2137,669625907762618368,1842,3549
2138,669603084620980224,367,953
2139,669597912108789760,152,513
2140,669583744538451968,940,1502
2141,669573570759163904,143,437
2142,669571471778410496,1035,1603
2143,669567591774625800,56,236
2144,669564461267722241,127,388
2145,669393256313184256,78,369
2146,669375718304980992,742,1340
2147,669371483794317312,184,498
2148,669367896104181761,160,469
2149,669363888236994561,231,624
2150,669359674819481600,127,371
2151,669354382627049472,1293,2728
2152,669353438988365824,266,649
2153,669351434509529089,190,440
2154,669328503091937280,424,1024
2155,669327207240699904,118,579
2156,669324657376567296,213,501
2157,669216679721873412,409,1198
2158,669214165781868544,169,441
2159,669203728096960512,486,1007
2160,669037058363662336,319,659
2161,669015743032369152,381,742
2162,669006782128353280,253,581
2163,669000397445533696,6471,21040
2164,668994913074286592,235,443
2165,668992363537309700,355,748
2166,668989615043424256,334,685
2167,668988183816871936,478,901
2168,668986018524233728,172,557
2169,668981893510119424,314,543
2170,668979806671884288,354,804
2171,668975677807423489,588,1311
2172,668967877119254528,24,145
2173,668960084974809088,243,707
2174,668955713004314625,72,283
2175,668932921458302977,59,267
2176,668902994700836864,102,321
2177,668892474547511297,154,397
2178,668872652652679168,304,532
2179,668852170888998912,170,456
2180,668826086256599040,140,436
2181,668815180734689280,275,578
2182,668779399630725120,377,707
2183,668655139528511488,222,536
2184,668645506898350081,541,894
2185,668643542311546881,541,886
2186,668641109086707712,548,1083
2187,668636665813057536,497,1048
2188,668633411083464705,1677,2829
2189,668631377374486528,323,723
2190,668627278264475648,118,321
2191,668625577880875008,137,390
2192,668623201287675904,784,1437
2193,668620235289837568,43,204
2194,668614819948453888,318,616
2195,668587383441514497,1096,1676
2196,668567822092664832,57,247
2197,668544745690562560,231,519
2198,668542336805281792,219,460
2199,668537837512433665,77,252
2200,668528771708952576,232,463
2201,668507509523615744,109,329
2202,668496999348633600,135,418
2203,668484198282485761,239,431
2204,668480044826800133,150,462
2205,668466899341221888,525,889
2206,668297328638447616,300,622
2207,668291999406125056,32,245
2208,668286279830867968,138,506
2209,668274247790391296,232,827
2210,668268907921326080,240,556
2211,668256321989451776,627,1317
2212,668248472370458624,498,999
2213,668237644992782336,2891,6235
2214,668226093875376128,105,300
2215,668221241640230912,200,514
2216,668204964695683073,197,555
2217,668190681446379520,199,657
2218,668171859951755264,198,494
2219,668154635664932864,321,500
2220,668142349051129856,286,570
2221,668113020489474048,245,671
2222,667937095915278337,799,1267
2223,667924896115245057,113,302
2224,667915453470232577,56,209
2225,667911425562669056,308,493
2226,667902449697558528,381,853
2227,667886921285246976,1108,1897
2228,667885044254572545,495,818
2229,667878741721415682,121,393
2230,667873844930215936,411,628
2231,667866724293877760,1041,3008
2232,667861340749471744,78,242
2233,667832474953625600,63,291
2234,667806454573760512,497,1051
2235,667801013445750784,97,329
2236,667793409583771648,334,699
2237,667782464991965184,246,407
2238,667773195014021121,57,236
2239,667766675769573376,217,441
2240,667728196545200128,152,378
2241,667724302356258817,322,481
2242,667550904950915073,35,0
2243,667550882905632768,33,0
2244,667549055577362432,2303,5795
2245,667546741521195010,125,335
2246,667544320556335104,529,865
2247,667538891197542400,65,202
2248,667534815156183040,543,815
2249,667530908589760512,239,466
2250,667524857454854144,1114,1695
2251,667517642048163840,193,366
2252,667509364010450944,2141,6771
2253,667502640335572993,220,531
2254,667495797102141441,272,517
2255,667491009379606528,228,530
2256,667470559035432960,100,255
2257,667455448082227200,60,190
2258,667453023279554560,91,309
2259,667443425659232256,580,777
2260,667437278097252352,238,447
2261,667435689202614272,83,303
2262,667405339315146752,220,463
2263,667393430834667520,55,193
2264,667369227918143488,164,364
2265,667211855547486208,242,491
2266,667200525029539841,260,610
2267,667192066997374976,108,384
2268,667188689915760640,413,741
2269,667182792070062081,6211,14286
2270,667177989038297088,55,191
2271,667176164155375616,464,609
2272,667174963120574464,82,241
2273,667171260800061440,89,221
2274,667165590075940865,1139,2671
2275,667160273090932737,62,255
2276,667152164079423490,17079,47547
2277,667138269671505920,2203,4581
2278,667119796878725120,127,327
2279,667090893657276420,126,330
2280,667073648344346624,121,398
2281,667070482143944705,14,82
2282,667065535570550784,46,165
2283,667062181243039745,54,216
2284,667044094246576128,51,183
2285,667012601033924608,222,443
2286,666996132027977728,94,244
2287,666983947667116034,979,2532
2288,666837028449972224,551,808
2289,666835007768551424,80,212
2290,666826780179869698,97,252
2291,666817836334096384,249,514
2292,666804364988780544,92,237
2293,666786068205871104,484,751
2294,666781792255496192,192,381
2295,666776908487630848,174,348
2296,666739327293083650,65,233
2297,666701168228331520,217,425
2298,666691418707132416,47,186
2299,666649482315059201,618,1108
2300,666644823164719104,79,229
2301,666454714377183233,207,512
2302,666447344410484738,20,102
2303,666437273139982337,47,122
2304,666435652385423360,53,163
2305,666430724426358785,194,311
2306,666428276349472768,82,163
2307,666421158376562688,111,311
2308,666418789513326592,45,122
2309,666411507551481857,321,431
2310,666407126856765440,40,105
2311,666396247373291520,83,161
2312,666373753744588802,88,183
2313,666362758909284353,559,756
2314,666353288456101888,71,215
2315,666345417576210432,132,284
2316,666337882303524864,88,192
2317,666293911632134144,343,488
2318,666287406224695296,63,142
2319,666273097616637952,76,170
2320,666268910803644416,35,100
2321,666104133288665088,6362,13998
2322,666102155909144576,11,77
2323,666099513787052032,66,150
2324,666094000022159362,72,160
2325,666082916733198337,44,113
2326,666073100786774016,158,314
2327,666071193221509120,58,142
2328,666063827256086533,213,464
2329,666058600524156928,57,109
2330,666057090499244032,138,289
2331,666055525042405380,235,428
2332,666051853826850816,829,1195
2333,666050758794694657,57,130
2334,666049248165822465,42,105
2335,666044226329800704,136,290
2336,666033412701032449,43,122
2337,666029285002620928,46,125
2338,666020888022790149,498,2523
